sentence_id,text,gold_label,prediction,class_index,class_name,feature_index,feature_text,model_token,normalized_feature,shap_value,absolute_shap_value,increases_target_logit,is_content
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,13,and ,and,and,-0.1103237122297287,0.1103237122297287,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,13,and ,and,and,0.0965215265750885,0.0965215265750885,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,14,sad,sad,sad,0.923219196498394,0.923219196498394,1,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,14,sad,sad,sad,-0.8672285191714764,0.8672285191714764,0,1
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,15,.,.,.,0.0073544904589653015,0.0073544904589653015,1,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,15,.,.,.,0.004468034952878952,0.004468034952878952,1,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,16,,[SEP],[SEP],0.0,0.0,0,0
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,16,,[SEP],[SEP],0.0,0.0,0,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,0,,[CLS],[CLS],1.4901161193847656e-08,1.4901161193847656e-08,1,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,0,,[CLS],[CLS],0.0,0.0,0,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,1,It ,it,it,0.4884400796145201,0.4884400796145201,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,1,It ,it,it,-0.39512578025460243,0.39512578025460243,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,2,proves ,proves,proves,0.17230602446943521,0.17230602446943521,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,2,proves ,proves,proves,-0.1986724929884076,0.1986724929884076,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,3,quite ,quite,quite,-0.518092698417604,0.518092698417604,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,3,quite ,quite,quite,0.4448106298223138,0.4448106298223138,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,4,compelling ,compelling,compelling,-1.7863309753593057,1.7863309753593057,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,4,compelling ,compelling,compelling,1.7124296013498679,1.7124296013498679,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,5,as ,as,as,0.29629094316624105,0.29629094316624105,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,5,as ,as,as,-0.24742488062474877,0.24742488062474877,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,6,an ,an,an,-0.2807165775448084,0.2807165775448084,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,6,an ,an,an,0.2565474861767143,0.2565474861767143,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,7,intense,intense,intense,-1.2691677249968052,1.2691677249968052,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,7,intense,intense,intense,1.2002954066265374,1.2002954066265374,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,8,", ",",",",",-0.08500305190682411,0.08500305190682411,0,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,8,", ",",",",",0.06388055346906185,0.06388055346906185,1,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,9,brooding ,brooding,brooding,1.0907883439213037,1.0907883439213037,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,9,brooding ,brooding,brooding,-0.8910645488649607,0.8910645488649607,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,10,character ,character,character,-0.33553689159452915,0.33553689159452915,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,10,character ,character,character,0.3464763704687357,0.3464763704687357,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,11,study,study,study,-0.30249154567718506,0.30249154567718506,0,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,11,study,study,study,0.28842834383249283,0.28842834383249283,1,1
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,12,.,.,.,0.10344861447811127,0.10344861447811127,1,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,12,.,.,.,-0.07773015648126602,0.07773015648126602,0,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,13,,[SEP],[SEP],0.0,0.0,0,0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,13,,[SEP],[SEP],0.0,0.0,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,0,,[CLS],[CLS],0.01175601314753294,0.01175601314753294,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,0,,[CLS],[CLS],-0.015877646394073963,0.015877646394073963,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,1,The ,the,the,0.12920987978577614,0.12920987978577614,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,1,The ,the,the,-0.11333473399281502,0.11333473399281502,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,2,film,film,film,0.002089554851409048,0.002089554851409048,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,2,film,film,film,-0.009279841343717028,0.009279841343717028,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,3,',',',0.10925696883350611,0.10925696883350611,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,3,',',',-0.09144301248791938,0.09144301248791938,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,4,s ,s,s,0.1867140918620862,0.1867140918620862,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,4,s ,s,s,-0.15097643640668443,0.15097643640668443,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,5,hackney,hackney,hackney,1.0323927263380028,1.0323927263380028,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,5,hackney,hackney,hackney,-0.848299975739792,0.848299975739792,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,6,ed ,##ed,##ed,0.39700318599352613,0.39700318599352613,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,6,ed ,##ed,##ed,-0.3538740698713809,0.3538740698713809,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,7,message ,message,message,0.24845877978077624,0.24845877978077624,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,7,message ,message,message,-0.23040572958416305,0.23040572958416305,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,8,is ,is,is,0.34225384749879595,0.34225384749879595,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,8,is ,is,is,-0.2936340599844698,0.2936340599844698,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,9,not ,not,not,0.8371258180122823,0.8371258180122823,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,9,not ,not,not,-0.7267062293831259,0.7267062293831259,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,10,helped ,helped,helped,-0.3279569416772574,0.3279569416772574,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,10,helped ,helped,helped,0.26788803027011454,0.26788803027011454,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,11,by ,by,by,0.3008250663988292,0.3008250663988292,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,11,by ,by,by,-0.2516624416069438,0.2516624416069438,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,12,the ,the,the,-0.0012933430261909962,0.0012933430261909962,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,12,the ,the,the,0.0024469359001765625,0.0024469359001765625,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,13,thin ,thin,thin,0.8204581765457988,0.8204581765457988,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,13,thin ,thin,thin,-0.689521001962324,0.689521001962324,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,14,characterization,characterization,characterization,0.25963291991502047,0.25963291991502047,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,14,characterization,characterization,characterization,-0.2057105846082171,0.2057105846082171,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,15,s,##s,##s,0.09594764187932014,0.09594764187932014,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,15,s,##s,##s,-0.08497741104414065,0.08497741104414065,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,16,", ",",",",",0.15577477496117353,0.15577477496117353,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,16,", ",",",",",-0.13434706752498946,0.13434706752498946,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,17,none,none,none,0.8070853119716048,0.8070853119716048,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,17,none,none,none,-0.6943654310889542,0.6943654310889542,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,18,xi,##xi,##xi,0.15567091945558786,0.15567091945558786,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,18,xi,##xi,##xi,-0.1354672140441835,0.1354672140441835,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,19,sten,##sten,##sten,0.10317711532115936,0.10317711532115936,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,19,sten,##sten,##sten,-0.1112504550255835,0.1112504550255835,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,20,t ,##t,##t,0.2742976024746895,0.2742976024746895,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,20,t ,##t,##t,-0.24165942193940282,0.24165942193940282,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,21,plot,plot,plot,0.3837735131382942,0.3837735131382942,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,21,plot,plot,plot,-0.3934274078346789,0.3934274078346789,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,22,", ",",",",",-0.15937982499599457,0.15937982499599457,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,22,", ",",",",",0.11041232710704207,0.11041232710704207,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,23,and ,and,and,-0.0561580122448504,0.0561580122448504,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,23,and ,and,and,0.03651222540065646,0.03651222540065646,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,24,pre,pre,pre,0.23076180069862556,0.23076180069862556,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,24,pre,pre,pre,-0.21846726882116246,0.21846726882116246,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,25,ten,##ten,##ten,0.25094938445060205,0.25094938445060205,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,25,ten,##ten,##ten,-0.23155560131029534,0.23155560131029534,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,26,tious ,##tious,##tious,0.21476936332571012,0.21476936332571012,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,26,tious ,##tious,##tious,-0.20731336165529984,0.20731336165529984,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,27,visual ,visual,visual,-0.41239228142270196,0.41239228142270196,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,27,visual ,visual,visual,0.34461927219914895,0.34461927219914895,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,28,style,style,style,-0.2981935052278762,0.2981935052278762,0,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,28,style,style,style,0.2142535139961789,0.2142535139961789,1,1
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,29,.,.,.,-0.004561976840098698,0.004561976840098698,0,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,29,.,.,.,0.004800265810141962,0.004800265810141962,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,0,NEG,30,,[SEP],[SEP],1.1920928955078125e-07,1.1920928955078125e-07,1,0
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,NEG,1,POS,30,,[SEP],[SEP],-1.1175870895385742e-08,1.1175870895385742e-08,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,0,,[CLS],[CLS],7.450580596923828e-09,7.450580596923828e-09,1,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,0,,[CLS],[CLS],-7.450580596923828e-09,7.450580596923828e-09,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,1,The ,the,the,0.11611430364428088,0.11611430364428088,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,1,The ,the,the,-0.09253865398932248,0.09253865398932248,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,2,film ,film,film,0.14009435758634936,0.14009435758634936,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,2,film ,film,film,-0.06326768177677877,0.06326768177677877,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,3,is ,is,is,-0.06232823520258535,0.06232823520258535,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,3,is ,is,is,0.061973554984433576,0.061973554984433576,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,4,powerful,powerful,powerful,-2.095222314732382,2.095222314732382,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,4,powerful,powerful,powerful,1.998013058619108,1.998013058619108,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,5,", ",",",",",0.2492744583869353,0.2492744583869353,1,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,5,", ",",",",",-0.22701553697697818,0.22701553697697818,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,6,accessible,accessible,accessible,0.2296862080693245,0.2296862080693245,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,6,accessible,accessible,accessible,-0.22713737189769745,0.22713737189769745,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,7,", ",",",",",0.06621406227350235,0.06621406227350235,1,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,7,", ",",",",",-0.028949826955795288,0.028949826955795288,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,8,and ,and,and,-0.7423583492636681,0.7423583492636681,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,8,and ,and,and,0.6949685588479042,0.6949685588479042,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,9,funny,funny,funny,-1.053142580203712,1.053142580203712,0,1
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,9,funny,funny,funny,0.961289718747139,0.961289718747139,1,1
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,10,.,.,.,-0.005236138589680195,0.005236138589680195,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,10,.,.,.,0.008462570607662201,0.008462570607662201,1,0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,11,,[SEP],[SEP],0.0,0.0,0,0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,11,,[SEP],[SEP],0.0,0.0,0,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,0,,[CLS],[CLS],1.4901161193847656e-08,1.4901161193847656e-08,1,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,0,,[CLS],[CLS],-4.470348358154297e-08,4.470348358154297e-08,0,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,1,I ,i,i,0.2817922681570053,0.2817922681570053,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,1,I ,i,i,-0.2888437435030937,0.2888437435030937,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,2,got ,got,got,-0.12312093190848827,0.12312093190848827,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,2,got ,got,got,0.049898236989974976,0.049898236989974976,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,3,a ,a,a,0.06745785288512707,0.06745785288512707,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,3,a ,a,a,-0.05532293766736984,0.05532293766736984,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,4,headache ,headache,headache,1.0979998428374529,1.0979998428374529,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,4,headache ,headache,headache,-0.9415300958789885,0.9415300958789885,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,5,watching ,watching,watching,-0.2796697858721018,0.2796697858721018,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,5,watching ,watching,watching,0.19614050025120378,0.19614050025120378,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,6,this ,this,this,0.19987943768501282,0.19987943768501282,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,6,this ,this,this,-0.14306742697954178,0.14306742697954178,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,7,meaningless ,meaningless,meaningless,1.8118409886956215,1.8118409886956215,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,7,meaningless ,meaningless,meaningless,-1.543868102133274,1.543868102133274,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,8,down,down,down,0.9069701507687569,0.9069701507687569,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,8,down,down,down,-0.8069795491173863,0.8069795491173863,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,9,er,##er,##er,0.7909737601876259,0.7909737601876259,1,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,9,er,##er,##er,-0.7087072050198913,0.7087072050198913,0,1
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,10,.,.,.,0.04503330588340759,0.04503330588340759,1,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,10,.,.,.,-0.03792285546660423,0.03792285546660423,0,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,0,NEG,11,,[SEP],[SEP],0.0,0.0,0,0
D09,I got a headache watching this meaningless downer.,NEG,NEG,1,POS,11,,[SEP],[SEP],0.0,0.0,0,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,0,,[CLS],[CLS],1.4901161193847656e-08,1.4901161193847656e-08,1,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,0,,[CLS],[CLS],1.4901161193847656e-08,1.4901161193847656e-08,1,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,1,I ,i,i,0.11092294938862324,0.11092294938862324,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,1,I ,i,i,-0.10528342891484499,0.10528342891484499,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,2,had ,had,had,0.2937017912045121,0.2937017912045121,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,2,had ,had,had,-0.2388990039471537,0.2388990039471537,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,3,to ,to,to,0.09994387347251177,0.09994387347251177,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,3,to ,to,to,-0.06383117171935737,0.06383117171935737,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,4,look ,look,look,-0.2252962226048112,0.2252962226048112,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,4,look ,look,look,0.18918822944397107,0.18918822944397107,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,5,away,away,away,0.11875604558736086,0.11875604558736086,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,5,away,away,away,-0.04608845239272341,0.04608845239272341,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,6,; ,;,;,-0.17251581221353263,0.17251581221353263,0,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,6,; ,;,;,0.1749172379495576,0.1749172379495576,1,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,7,this ,this,this,0.253846897627227,0.253846897627227,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,7,this ,this,this,-0.23074326082132757,0.23074326082132757,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,8,was ,was,was,0.4014190072193742,0.4014190072193742,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,8,was ,was,was,-0.381868502125144,0.381868502125144,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,9,god,god,god,-0.42205336783081293,0.42205336783081293,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,9,god,god,god,0.403379550203681,0.403379550203681,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,10,-,-,-,0.07163053005933762,0.07163053005933762,1,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,10,-,-,-,-0.037141162902116776,0.037141162902116776,0,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,11,awful,awful,awful,3.6012483537197113,3.6012483537197113,1,1
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,11,awful,awful,awful,-3.1283669658005238,3.1283669658005238,0,1
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,12,.,.,.,0.27529729902744293,0.27529729902744293,1,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,12,.,.,.,-0.2894110903143883,0.2894110903143883,0,0
D10,I had to look away; this was god-awful.,NEG,NEG,0,NEG,13,,[SEP],[SEP],0.0,0.0,0,0
D10,I had to look away; this was god-awful.,NEG,NEG,1,POS,13,,[SEP],[SEP],0.0,0.0,0,0
