sentence_id,text,gold_label,prediction,class_index,class_name,feature_index,feature_text,model_token,shap_value,absolute_shap_value,increases_target_score,margin_shap_value
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,13,for ,for</w>,-0.0031003402546048164,0.0031003402546048164,0,-0.0005879979580640793
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,13,for ,for</w>,-0.0036883382126688957,0.0036883382126688957,0,-0.0005879979580640793
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,14,storytelling ,storytelling</w>,-0.0066109029576182365,0.0066109029576182365,0,0.000550735741853714
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,14,storytelling ,storytelling</w>,-0.0060601672157645226,0.0060601672157645226,0,0.000550735741853714
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,15,with ,with</w>,0.0006783142065008482,0.0006783142065008482,1,0.0005763107910752295
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,15,with ,with</w>,0.0012546249975760777,0.0012546249975760777,1,0.0005763107910752295
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,16,this ,this</w>,0.01756343835343917,0.01756343835343917,1,0.002104169689118862
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,16,this ,this</w>,0.019667608042558033,0.019667608042558033,1,0.002104169689118862
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,17,moving,moving</w>,-0.00314134048918883,0.00314134048918883,0,0.0013420432806015012
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,17,moving,moving</w>,-0.0017992972085873287,0.0017992972085873287,0,0.0013420432806015012
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,18,", ",",</w>",0.0023429691791534424,0.0023429691791534424,1,0.0024951547384262085
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,18,", ",",</w>",0.004838123917579651,0.004838123917579651,1,0.0024951547384262085
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,19,effective ,effective</w>,0.02261939086019993,0.02261939086019993,1,0.00023485161364078522
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,19,effective ,effective</w>,0.022854242473840714,0.022854242473840714,1,0.00023485161364078522
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,20,little ,little</w>,-0.0055950116366147995,0.0055950116366147995,0,-0.0005283039063215256
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,20,little ,little</w>,-0.006123315542936325,0.006123315542936325,0,-0.0005283039063215256
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,21,film,film</w>,0.005294870585203171,0.005294870585203171,1,0.001248430460691452
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,21,film,film</w>,0.006543301045894623,0.006543301045894623,1,0.001248430460691452
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,22,.,.</w>,0.00710403174161911,0.00710403174161911,1,-0.000819183886051178
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,22,.,.</w>,0.006284847855567932,0.006284847855567932,1,-0.000819183886051178
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,0,NEG,23,,<|endoftext|>,-1.4901161193847656e-08,1.4901161193847656e-08,0,4.470348358154297e-08
D04,"First-time writer-director Serry shows a remarkable gift for storytelling with this moving, effective little film.",POS,POS,1,POS,23,,<|endoftext|>,2.9802322387695312e-08,2.9802322387695312e-08,1,4.470348358154297e-08
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,0,,<|startoftext|>,-1.862645149230957e-09,1.862645149230957e-09,0,-5.587935447692871e-09
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,0,,<|startoftext|>,-7.450580596923828e-09,7.450580596923828e-09,0,-5.587935447692871e-09
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,1,The ,the</w>,-8.415617048740387e-05,8.415617048740387e-05,0,-0.0013523083180189133
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,1,The ,the</w>,-0.0014364644885063171,0.0014364644885063171,0,-0.0013523083180189133
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,2,entire ,entire</w>,0.017018159851431847,0.017018159851431847,1,-0.0008952748030424118
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,2,entire ,entire</w>,0.016122885048389435,0.016122885048389435,1,-0.0008952748030424118
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,3,movie ,movie</w>,0.05679608695209026,0.05679608695209026,1,0.00800984539091587
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,3,movie ,movie</w>,0.06480593234300613,0.06480593234300613,1,0.00800984539091587
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,4,is ,is</w>,0.01153110433369875,0.01153110433369875,1,-0.0018685432150959969
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,4,is ,is</w>,0.009662561118602753,0.009662561118602753,1,-0.0018685432150959969
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,5,about ,about</w>,0.0065879495814442635,0.0065879495814442635,1,0.0014445921406149864
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,5,about ,about</w>,0.00803254172205925,0.00803254172205925,1,0.0014445921406149864
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,6,a ,a</w>,0.0008028922602534294,0.0008028922602534294,1,-0.0003474513068795204
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,6,a ,a</w>,0.000455440953373909,0.000455440953373909,1,-0.0003474513068795204
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,7,boring,boring</w>,0.00217991229146719,0.00217991229146719,1,-0.0016901390627026558
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,7,boring,boring</w>,0.000489773228764534,0.000489773228764534,1,-0.0016901390627026558
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,8,", ",",</w>",0.009390901774168015,0.009390901774168015,1,0.0023381076753139496
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,8,", ",",</w>",0.011729009449481964,0.011729009449481964,1,0.0023381076753139496
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,9,sad ,sad</w>,-0.004623169079422951,0.004623169079422951,0,-0.002775745466351509
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,9,sad ,sad</w>,-0.00739891454577446,0.00739891454577446,0,-0.002775745466351509
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,10,man ,man</w>,-0.015524933114647865,0.015524933114647865,0,-0.0013133455067873001
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,10,man ,man</w>,-0.016838278621435165,0.016838278621435165,0,-0.0013133455067873001
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,11,being ,being</w>,-0.006187332794070244,0.006187332794070244,0,0.0004737619310617447
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,11,being ,being</w>,-0.005713570863008499,0.005713570863008499,0,0.0004737619310617447
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,12,boring ,boring</w>,-0.0108445193618536,0.0108445193618536,0,0.00018327124416828156
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,12,boring ,boring</w>,-0.010661248117685318,0.010661248117685318,0,0.00018327124416828156
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,13,and ,and</w>,0.010685566812753677,0.010685566812753677,1,0.001095365732908249
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,13,and ,and</w>,0.011780932545661926,0.011780932545661926,1,0.001095365732908249
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,14,sad,sad</w>,-0.0021056365221738815,0.0021056365221738815,0,-0.0028441641479730606
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,14,sad,sad</w>,-0.004949800670146942,0.004949800670146942,0,-0.0028441641479730606
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,15,.,.</w>,0.003970148041844368,0.003970148041844368,1,0.0007047709077596664
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,15,.,.</w>,0.004674918949604034,0.004674918949604034,1,0.0007047709077596664
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,0,NEG,16,,<|endoftext|>,-2.9802322387695312e-08,2.9802322387695312e-08,0,2.9802322387695312e-08
D05,"The entire movie is about a boring, sad man being boring and sad.",NEG,NEG,1,POS,16,,<|endoftext|>,0.0,0.0,0,2.9802322387695312e-08
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,0,,<|startoftext|>,1.862645149230957e-09,1.862645149230957e-09,1,0.0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,0,,<|startoftext|>,1.862645149230957e-09,1.862645149230957e-09,1,0.0
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,1,It ,it</w>,-0.00021531246602535248,0.00021531246602535248,0,-0.00014413148164749146
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,1,It ,it</w>,-0.00035944394767284393,0.00035944394767284393,0,-0.00014413148164749146
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,2,proves ,proves</w>,0.014963926747441292,0.014963926747441292,1,-0.0005694255232810974
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,2,proves ,proves</w>,0.014394501224160194,0.014394501224160194,1,-0.0005694255232810974
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,3,quite ,quite</w>,0.012935930863022804,0.012935930863022804,1,-0.0011276155710220337
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,3,quite ,quite</w>,0.01180831529200077,0.01180831529200077,1,-0.0011276155710220337
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,4,compelling ,compelling</w>,0.023410306312143803,0.023410306312143803,1,0.002250656485557556
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,4,compelling ,compelling</w>,0.02566096279770136,0.02566096279770136,1,0.002250656485557556
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,5,as ,as</w>,0.0096282372251153,0.0096282372251153,1,0.0007764771580696106
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,5,as ,as</w>,0.01040471438318491,0.01040471438318491,1,0.0007764771580696106
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,6,an ,an</w>,0.0031259553506970406,0.0031259553506970406,1,0.0002854764461517334
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,6,an ,an</w>,0.003411431796848774,0.003411431796848774,1,0.0002854764461517334
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,7,intense,intense</w>,0.011671190150082111,0.011671190150082111,1,-0.0016241595149040222
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,7,intense,intense</w>,0.01004703063517809,0.01004703063517809,1,-0.0016241595149040222
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,8,", ",",</w>",0.006212469190359116,0.006212469190359116,1,0.0031179040670394897
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,8,", ",",</w>",0.009330373257398605,0.009330373257398605,1,0.0031179040670394897
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,9,broo,broo,-0.008539559319615364,0.008539559319615364,0,0.0001905187964439392
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,9,broo,broo,-0.008349040523171425,0.008349040523171425,0,0.0001905187964439392
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,10,ding ,ding</w>,-0.011980438604950905,0.011980438604950905,0,-0.0034436434507369995
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,10,ding ,ding</w>,-0.015424082055687904,0.015424082055687904,0,-0.0034436434507369995
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,11,character ,character</w>,0.009389674291014671,0.009389674291014671,1,0.004004284739494324
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,11,character ,character</w>,0.013393959030508995,0.013393959030508995,1,0.004004284739494324
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,12,study,study</w>,-0.012417750433087349,0.012417750433087349,0,0.004820622503757477
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,12,study,study</w>,-0.007597127929329872,0.007597127929329872,0,0.004820622503757477
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,13,.,.</w>,-0.0038720741868019104,0.0038720741868019104,0,-0.000405728816986084
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,13,.,.</w>,-0.004277803003787994,0.004277803003787994,0,-0.000405728816986084
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,0,NEG,14,,<|endoftext|>,-8.940696716308594e-08,8.940696716308594e-08,0,1.4901161193847656e-07
D06,"It proves quite compelling as an intense, brooding character study.",POS,POS,1,POS,14,,<|endoftext|>,5.960464477539063e-08,5.960464477539063e-08,1,1.4901161193847656e-07
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,0,,<|startoftext|>,0.00020785070955753326,0.00020785070955753326,1,8.653663098812103e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,0,,<|startoftext|>,0.0002943873405456543,0.0002943873405456543,1,8.653663098812103e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,1,The ,the</w>,0.003952229395508766,0.003952229395508766,1,-0.00010755471885204315
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,1,The ,the</w>,0.003844674676656723,0.003844674676656723,1,-0.00010755471885204315
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,2,film,film</w>,0.022967463359236717,0.022967463359236717,1,0.007284883409738541
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,2,film,film</w>,0.030252346768975258,0.030252346768975258,1,0.007284883409738541
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,3,'s ,'s</w>,0.0111472737044096,0.0111472737044096,1,0.0015288479626178741
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,3,'s ,'s</w>,0.012676121667027473,0.012676121667027473,1,0.0015288479626178741
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,4,hack,hack,-0.007926568388938904,0.007926568388938904,0,0.001361323520541191
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,4,hack,hack,-0.006565244868397713,0.006565244868397713,0,0.001361323520541191
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,5,ne,ne,-0.008914489299058914,0.008914489299058914,0,0.0006799977272748947
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,5,ne,ne,-0.00823449157178402,0.00823449157178402,0,0.0006799977272748947
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,6,yed ,yed</w>,0.0026148371398448944,0.0026148371398448944,1,-0.0002853386104106903
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,6,yed ,yed</w>,0.002329498529434204,0.002329498529434204,1,-0.0002853386104106903
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,7,message ,message</w>,-0.003378314897418022,0.003378314897418022,0,0.0013658590614795685
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,7,message ,message</w>,-0.0020124558359384537,0.0020124558359384537,0,0.0013658590614795685
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,8,is ,is</w>,-0.005423946306109428,0.005423946306109428,0,0.0006597787141799927
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,8,is ,is</w>,-0.004764167591929436,0.004764167591929436,0,0.0006597787141799927
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,9,not ,not</w>,0.0015953471884131432,0.0015953471884131432,1,-0.0013773944228887558
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,9,not ,not</w>,0.00021795276552438736,0.00021795276552438736,1,-0.0013773944228887558
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,10,helped ,helped</w>,-0.0019648512825369835,0.0019648512825369835,0,-0.0005344916135072708
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,10,helped ,helped</w>,-0.0024993428960442543,0.0024993428960442543,0,-0.0005344916135072708
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,11,by ,by</w>,0.005096440513928731,0.005096440513928731,1,0.0005689611037572231
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,11,by ,by</w>,0.005665401617685954,0.005665401617685954,1,0.0005689611037572231
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,12,the ,the</w>,0.003923668836553891,0.003923668836553891,1,6.555331250031847e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,12,the ,the</w>,0.00398922214905421,0.00398922214905421,1,6.555331250031847e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,13,thin ,thin</w>,-0.0030320889006058374,0.0030320889006058374,0,0.00045238745709260276
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,13,thin ,thin</w>,-0.0025797014435132346,0.0025797014435132346,0,0.00045238745709260276
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,14,character,character,0.002516491338610649,0.002516491338610649,1,0.0018901638686656952
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,14,character,character,0.004406655207276344,0.004406655207276344,1,0.0018901638686656952
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,15,iz,iz,-0.002182619646191597,0.002182619646191597,0,0.0006263628602027893
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,15,iz,iz,-0.0015562567859888077,0.0015562567859888077,0,0.0006263628602027893
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,16,ations,ations</w>,-0.002106165513396263,0.002106165513396263,0,0.0009933114051818848
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,16,ations,ations</w>,-0.0011128541082143784,0.0011128541082143784,0,0.0009933114051818848
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,17,", ",",</w>",0.0019176919013261795,0.0019176919013261795,1,0.000710565596818924
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,17,", ",",</w>",0.0026282574981451035,0.0026282574981451035,1,0.000710565596818924
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,18,non,non,0.0026525085171063742,0.0026525085171063742,1,-0.0013576187193393707
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,18,non,non,0.0012948897977670035,0.0012948897977670035,1,-0.0013576187193393707
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,19,existent ,existent</w>,0.0019164954622586567,0.0019164954622586567,1,-0.0003981180489063261
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,19,existent ,existent</w>,0.0015183774133523307,0.0015183774133523307,1,-0.0003981180489063261
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,20,plot,plot</w>,0.004576401164134343,0.004576401164134343,1,0.0010762233287096024
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,20,plot,plot</w>,0.0056526244928439455,0.0056526244928439455,1,0.0010762233287096024
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,21,", ",",</w>",0.0031380988657474518,0.0031380988657474518,1,0.00029647164046764374
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,21,", ",",</w>",0.0034345705062150955,0.0034345705062150955,1,0.00029647164046764374
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,22,and ,and</w>,0.0040613338351249695,0.0040613338351249695,1,-0.0006858073174953461
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,22,and ,and</w>,0.0033755265176296234,0.0033755265176296234,1,-0.0006858073174953461
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,23,preten,preten,-5.4045114666223526e-05,5.4045114666223526e-05,0,0.0005610365420579909
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,23,preten,preten,0.0005069914273917674,0.0005069914273917674,1,0.0005610365420579909
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,24,tious ,tious</w>,0.0035725641064345837,0.0035725641064345837,1,0.0007087592035532001
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,24,tious ,tious</w>,0.004281323309987784,0.004281323309987784,1,0.0007087592035532001
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,25,visual ,visual</w>,-0.000489190686494112,0.000489190686494112,0,0.0009393388405442237
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,25,visual ,visual</w>,0.0004501481540501117,0.0004501481540501117,1,0.0009393388405442237
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,26,style,style</w>,-0.00018567824736237526,0.00018567824736237526,0,0.0011098062619566917
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,26,style,style</w>,0.0009241280145943164,0.0009241280145943164,1,0.0011098062619566917
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,27,.,.</w>,-0.000772351399064064,0.000772351399064064,0,5.000680685043337e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,27,.,.</w>,-0.0007223445922136307,0.0007223445922136307,0,5.000680685043337e-05
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,0,NEG,28,,<|endoftext|>,-5.960464477539063e-08,5.960464477539063e-08,0,4.470348358154297e-08
D07,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot, and pretentious visual style.",NEG,POS,1,POS,28,,<|endoftext|>,-1.4901161193847656e-08,1.4901161193847656e-08,0,4.470348358154297e-08
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,0,,<|startoftext|>,0.0,0.0,0,0.0
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,0,,<|startoftext|>,0.0,0.0,0,0.0
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,1,The ,the</w>,0.01178048551082611,0.01178048551082611,1,0.0026121512055397034
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,1,The ,the</w>,0.014392636716365814,0.014392636716365814,1,0.0026121512055397034
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,2,film ,film</w>,0.03461659140884876,0.03461659140884876,1,0.010678935796022415
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,2,film ,film</w>,0.04529552720487118,0.04529552720487118,1,0.010678935796022415
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,3,is ,is</w>,0.011099638417363167,0.011099638417363167,1,-0.002152334898710251
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,3,is ,is</w>,0.008947303518652916,0.008947303518652916,1,-0.002152334898710251
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,4,powerful,powerful</w>,0.00791751965880394,0.00791751965880394,1,0.004503414034843445
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,4,powerful,powerful</w>,0.012420933693647385,0.012420933693647385,1,0.004503414034843445
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,5,", ",",</w>",0.0002374798059463501,0.0002374798059463501,1,0.003229498863220215
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,5,", ",",</w>",0.003466978669166565,0.003466978669166565,1,0.003229498863220215
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,6,accessible,accessible</w>,-0.011151164770126343,0.011151164770126343,0,-6.716698408126831e-05
D08,"The film is powerful, accessible, and funny.",POS,POS,1,POS,6,accessible,accessible</w>,-0.011218331754207611,0.011218331754207611,0,-6.716698408126831e-05
D08,"The film is powerful, accessible, and funny.",POS,POS,0,NEG,7,", ",",</w>",-0.0029925554990768433,0.0029925554990768433,0,0.0008056089282035828
